OBJECTID,WA_WELEV,WA_SOURCE,WA_UPD_DATE,WA_TYPE,Shape_Length,Shape_Area,WA_LOUD_ID,agstype
316,878.9,3,2023/03/06 05:00:00+00,4,173.697450021026,1947.04466707633,0,4
317,677.1,3,2023/03/06 05:00:00+00,4,442.518851551462,14259.555381942,0,4
318,619.1,3,2023/03/06 05:00:00+00,4,888.948310903974,35706.2197298865,0,4
319,591.2,3,2023/03/06 05:00:00+00,4,256.08194747433,4420.63204697802,0,4
320,649.2,3,2023/03/06 05:00:00+00,4,1948.69171883619,171056.92456109,0,4
321,638.9,3,2023/03/06 05:00:00+00,4,971.269884503591,62878.6983254022,0,4
322,522.8,3,2023/03/06 05:00:00+00,4,74.0229935168141,344.009287433223,0,4
323,680.4,3,2023/03/06 05:00:00+00,4,480.487960912421,14454.0851884895,0,4
324,592.9,3,2023/03/06 05:00:00+00,4,188.684034414951,2354.85012630538,0,4
325,700.4,3,2023/03/06 05:00:00+00,4,723.976484593196,34837.3675774698,0,4
326,807.8,3,2023/03/06 05:00:00+00,4,176.766156811161,2462.05262500311,0,4
327,565.9,3,2023/03/06 05:00:00+00,4,164.009691282068,1942.16029311895,0,4
328,673.2,3,2023/03/06 05:00:00+00,4,411.459262614431,10239.3475319575,0,4
329,515.7,3,2023/03/06 05:00:00+00,4,258.123818805081,4240.22184553451,0,4
330,524.1,3,2023/03/06 05:00:00+00,4,794.439916095106,36323.7135701008,0,4
331,650.8,3,2023/03/06 05:00:00+00,4,891.174602452177,30319.5227893654,0,4
332,655.6,3,2023/03/06 05:00:00+00,4,276.611040567153,5203.81883027841,0,4
333,516.4,3,2023/03/06 05:00:00+00,4,1670.46978079717,169227.955159421,0,4
334,703.1,3,2023/03/06 05:00:00+00,4,147.139973511643,1090.03347223999,0,4
335,723.9,3,2023/03/06 05:00:00+00,4,179.817951252346,1837.56359865655,0,4
336,749.4,3,2023/03/06 05:00:00+00,4,280.348595045494,4715.80409275889,0,4
337,719.3,3,2023/03/06 05:00:00+00,4,177.085104122925,1983.43984308994,0,4
338,682.1,3,2023/03/06 05:00:00+00,4,166.07098948782,1927.63641664146,0,4
339,744.6,3,2023/03/06 05:00:00+00,4,511.921939964581,18317.3547925248,0,4
340,687.2,3,2023/03/06 05:00:00+00,4,957.633953055783,58119.8415826626,0,4
341,746.8,3,2023/03/06 05:00:00+00,4,679.791658623309,25590.3904792524,0,4
342,555.1,3,2023/03/06 05:00:00+00,4,733.179962486019,38715.0874006564,0,4
343,536.8,3,2023/03/06 05:00:00+00,4,1177.16526012924,57717.7016736222,0,4
344,761.5,3,2023/03/06 05:00:00+00,4,264.153282375282,5204.81156395006,0,4
345,745.6,3,2023/03/06 05:00:00+00,4,111.12499837161,563.113274852788,0,4
346,660.3,3,2023/03/06 05:00:00+00,4,1108.27575026387,66220.4984602404,0,4
347,677.4,3,2023/03/06 05:00:00+00,4,2057.80816069128,151806.385253425,0,4
348,677.3,3,2023/03/06 05:00:00+00,4,204.646973984853,2813.99884743265,0,4
349,754.3,3,2023/03/06 05:00:00+00,4,331.227244607225,7105.40630028951,0,4
350,731.4,3,2023/03/06 05:00:00+00,4,416.341901000831,11163.5395265159,0,4
351,511.1,3,2023/03/06 05:00:00+00,4,1198.01557200295,58762.2640026986,0,4
352,644.1,3,2023/03/06 05:00:00+00,4,1085.59022475998,67621.1726389892,0,4
353,752.5,3,2023/03/06 05:00:00+00,4,320.279866727964,6948.93486693635,0,4
354,647.2,3,2023/03/06 05:00:00+00,4,177.762971907555,1927.4087637413,0,4
355,650.4,3,2023/03/06 05:00:00+00,4,855.722721334015,48660.9511444952,0,4
356,524.9,3,2023/03/06 05:00:00+00,4,565.070702082861,11198.9524649594,0,4
357,516.2,3,2023/03/06 05:00:00+00,4,202.599528000181,2422.1847680009,0,4
358,548.8,3,2023/03/06 05:00:00+00,4,254.495081662964,2632.38151519112,0,4
359,734.8,3,2023/03/06 05:00:00+00,4,491.037213099995,14377.4096179301,0,4
360,717.8,3,2023/03/06 05:00:00+00,4,766.518794177931,29311.838607057,0,4
361,766.2,3,2023/03/06 05:00:00+00,4,168.81318262893,1798.33268470847,0,4
362,569.1,3,2023/03/06 05:00:00+00,4,180.115552006856,2346.52385405218,0,4
363,0,3,2023/03/06 05:00:00+00,1,722.857780999952,4164.9356404924,0,1
364,0,3,2023/03/06 05:00:00+00,7,521.594327000903,11915.1664668841,0,7
365,0,3,2023/03/06 05:00:00+00,7,248.46755904928,4516.47163472117,0,7
366,0,3,2023/03/06 05:00:00+00,7,309.150900963192,5972.70360017679,4134,7
367,0,3,2023/03/06 05:00:00+00,7,875.434485961627,20597.5483876885,0,7
368,0,3,2023/03/06 05:00:00+00,7,207.906217773692,2156.08998638176,0,7
369,0,3,2023/03/06 05:00:00+00,7,245.969007349956,4682.98645168701,0,7
370,0,3,2023/03/06 05:00:00+00,7,362.144212142312,8551.54688606906,0,7
371,0,3,2023/03/06 05:00:00+00,7,155.328199284816,1584.5083416837,0,7
372,405.9,3,2023/03/06 05:00:00+00,4,205.290690726244,2202.7100056702,0,4
373,405.9,3,2023/03/06 05:00:00+00,4,284.553521023168,2467.924286003,0,4
374,418.1,3,2023/03/06 05:00:00+00,4,204.071589623562,2345.43824840396,0,4
375,0,3,2023/03/06 05:00:00+00,11,343.187275226109,4256.07818065583,0,11
376,0,3,2023/03/06 05:00:00+00,11,1443.99115432961,53049.8157512491,0,11
377,0,3,2023/03/06 05:00:00+00,11,797.840272983581,35405.8833084076,0,11
378,0,3,2023/03/06 05:00:00+00,11,1800.45730032032,132025.654939733,0,11
379,0,3,2023/03/06 05:00:00+00,11,1062.19305225569,60050.1185920033,0,11
380,0,3,2023/03/06 05:00:00+00,11,968.586596781992,47032.8438492691,0,11
381,0,3,2023/03/06 05:00:00+00,1,2705.53948400666,24881.6919490769,0,1
382,394.3,3,2023/03/06 05:00:00+00,4,388.660421475612,6314.47872663878,0,4
383,339.3,3,2023/03/06 05:00:00+00,4,239.615900305776,3801.82634435285,0,4
384,511.6,3,2023/03/06 05:00:00+00,4,401.284092149838,11285.3970655978,0,4
385,402.1,3,2023/03/06 05:00:00+00,4,38.6957762606691,111.811965299672,0,4
386,400.3,3,2023/03/06 05:00:00+00,4,150.312005774732,1383.83427611542,0,4
387,457.9,3,2023/03/06 05:00:00+00,4,794.476507874536,34328.7198943372,0,4
388,459.5,3,2023/03/06 05:00:00+00,4,375.533715335779,8083.19075320502,0,4
389,520.4,3,2023/03/06 05:00:00+00,4,80.8641912433786,445.92283195495,0,4
390,442.6,3,2023/03/06 05:00:00+00,4,163.777433947052,1867.54986790773,0,4
391,464.8,3,2023/03/06 05:00:00+00,4,702.723265056799,17863.2351566467,0,4
392,430.3,3,2023/03/06 05:00:00+00,4,777.892178255569,32976.5257751119,0,4
393,476.6,3,2023/03/06 05:00:00+00,4,177.807896089337,2204.66065140317,0,4
394,451.1,3,2023/03/06 05:00:00+00,4,312.994592008158,6902.91051672926,0,4
395,496.1,3,2023/03/06 05:00:00+00,4,290.22742196136,5466.40945119281,0,4
396,336.1,3,2023/03/06 05:00:00+00,4,216.712053146531,1395.04548175346,0,4
397,448.3,3,2023/03/06 05:00:00+00,4,66.0366296041077,323.490045873889,0,4
398,464.9,3,2023/03/06 05:00:00+00,4,688.978450360219,25794.1204199855,0,4
399,463.3,3,2023/03/06 05:00:00+00,4,140.928218542396,1325.92125408484,0,4
400,451.7,3,2023/03/06 05:00:00+00,4,344.165009987813,5761.20403898087,0,4
401,439.1,3,2023/03/06 05:00:00+00,4,384.792901692056,10252.2243218979,0,4
402,468.3,3,2023/03/06 05:00:00+00,4,604.561162971112,17421.7346986847,0,4
403,477.7,3,2023/03/06 05:00:00+00,4,333.360538632871,7626.75961081322,0,4
404,495.1,3,2023/03/06 05:00:00+00,4,44.3063386809772,145.265373545107,0,4
405,506.6,3,2023/03/06 05:00:00+00,4,141.611856113488,1524.99817930699,0,4
406,403.9,3,2023/03/06 05:00:00+00,4,2061.40204869868,129705.144198588,0,4
407,482.4,3,2023/03/06 05:00:00+00,4,332.789819967802,5030.38556955975,0,4
408,482.7,3,2023/03/06 05:00:00+00,4,183.817133453159,1305.45795127439,0,4
409,473.5,3,2023/03/06 05:00:00+00,4,232.231150568398,3717.85941642722,0,4
410,395.6,3,2023/03/06 05:00:00+00,4,620.051591488522,22085.1019858269,0,4
411,495.1,3,2023/03/06 05:00:00+00,4,376.210626299754,2832.41232778757,0,4
412,494.1,3,2023/03/06 05:00:00+00,4,381.276356834211,7607.08388583889,0,4
413,415.1,3,2023/03/06 05:00:00+00,4,489.705049892743,13718.2769252952,0,4
414,473.9,3,2023/03/06 05:00:00+00,4,125.602832960664,894.620051442447,0,4
415,443.1,3,2023/03/06 05:00:00+00,4,553.344861294792,19022.5511396488,0,4
416,469.4,3,2023/03/06 05:00:00+00,4,282.801071588618,5809.95125814043,0,4
417,462.7,3,2023/03/06 05:00:00+00,4,634.396574894716,25114.1186525153,0,4
418,463.8,3,2023/03/06 05:00:00+00,4,674.988929764798,17708.6699933383,0,4
419,471.5,3,2023/03/06 05:00:00+00,4,434.17450097614,11076.6201670788,0,4
420,437.6,3,2023/03/06 05:00:00+00,4,46.6425032787731,150.613183279714,0,4
421,453.8,3,2023/03/06 05:00:00+00,4,703.143742942515,29047.7235820788,0,4
422,435.3,3,2023/03/06 05:00:00+00,4,392.480017178885,7989.17952359915,0,4
423,437.3,3,2023/03/06 05:00:00+00,4,123.831151218875,1164.52418754926,0,4
424,452.4,3,2023/03/06 05:00:00+00,4,315.606845161285,6773.88631375812,0,4
425,394.5,3,2023/03/06 05:00:00+00,4,943.308464038939,32802.3889366955,0,4
426,463.6,3,2023/03/06 05:00:00+00,4,626.547433026745,14672.3021277514,0,4
427,491.2,3,2023/03/06 05:00:00+00,4,364.69470396096,6213.99818912114,0,4
428,484.1,3,2023/03/06 05:00:00+00,4,992.708036766925,50752.6296437622,0,4
429,360.3,3,2023/03/06 05:00:00+00,4,308.058005674112,5976.31413086122,0,4
430,428.4,3,2023/03/06 05:00:00+00,4,260.082143391745,4079.4007028142,0,4
431,449.6,3,2023/03/06 05:00:00+00,4,100.565022446574,646.473554122324,0,4
432,370.4,3,2023/03/06 05:00:00+00,4,481.033934776018,14066.3202295701,0,4
433,452.1,3,2023/03/06 05:00:00+00,4,165.32085380556,1818.80720130945,0,4
434,459.5,3,2023/03/06 05:00:00+00,4,1218.80218866808,39881.5514767748,0,4
435,394.2,3,2023/03/06 05:00:00+00,4,274.659863291903,5157.0047773105,3625,4
436,432.1,3,2023/03/06 05:00:00+00,4,130.408398412057,916.176775163681,0,4
437,426.7,3,2023/03/06 05:00:00+00,4,1036.64681983497,59329.6664470333,0,4
438,406.5,3,2023/03/06 05:00:00+00,4,265.48001104236,4584.53044857941,0,4
439,374.1,3,2023/03/06 05:00:00+00,4,630.261919584193,23441.5635547417,0,4
440,371.2,3,2023/03/06 05:00:00+00,4,247.318857742579,4139.69879986345,3571,4
441,482.6,3,2023/03/06 05:00:00+00,4,1453.86726827604,62685.4820369625,0,4
442,398.8,3,2023/03/06 05:00:00+00,4,1834.75731630274,116667.014414499,0,4
443,410.2,3,2023/03/06 05:00:00+00,4,521.535395612962,16317.3929167408,0,4
444,396.7,3,2023/03/06 05:00:00+00,4,832.963651954524,33008.2804303279,0,4
445,346.7,3,2023/03/06 05:00:00+00,4,135.313445503646,1240.2968123239,0,4
446,418.3,3,2023/03/06 05:00:00+00,4,1029.6745594578,63525.4075631233,0,4
447,428.7,3,2023/03/06 05:00:00+00,4,667.457658790177,19689.044856535,0,4
448,422.4,3,2023/03/06 05:00:00+00,4,221.388412444177,3446.97815975696,0,4
449,487.2,3,2023/03/06 05:00:00+00,4,110.983853354736,789.921842990846,0,4
450,431.4,3,2023/03/06 05:00:00+00,4,146.451465250265,1543.45064576831,0,4
451,432.5,3,2023/03/06 05:00:00+00,4,509.780345800356,16109.3732064994,0,4
452,369.2,3,2023/03/06 05:00:00+00,4,592.212898666785,22142.5892995915,0,4
453,399.1,3,2023/03/06 05:00:00+00,4,803.36706061191,34882.84670438,0,4
454,364.7,3,2023/03/06 05:00:00+00,4,260.689408431374,4700.56833869568,0,4
455,450.5,3,2023/03/06 05:00:00+00,4,234.994998512881,3287.80627352938,0,4
456,447.8,3,2023/03/06 05:00:00+00,4,824.009463654463,34061.5497137492,0,4
457,378.3,3,2023/03/06 05:00:00+00,4,217.36689248758,2883.62964305717,0,4
458,473.4,3,2023/03/06 05:00:00+00,4,371.55332913593,10064.0780064882,0,4
459,495.5,3,2023/03/06 05:00:00+00,4,187.339754002499,2704.96429439552,0,4
460,439.4,3,2023/03/06 05:00:00+00,4,342.407278105735,6028.2443433755,0,4
461,440.6,3,2023/03/06 05:00:00+00,4,514.401102391511,13362.3557710134,0,4
462,367.6,3,2023/03/06 05:00:00+00,4,181.874934861395,1326.75123584179,0,4
463,447.9,3,2023/03/06 05:00:00+00,4,1270.28239774036,78578.2783774245,0,4
464,449.5,3,2023/03/06 05:00:00+00,4,2235.00809872669,244572.699007076,0,4
465,467.2,3,2023/03/06 05:00:00+00,4,714.390093777084,28957.490533525,0,4
466,452.1,3,2023/03/06 05:00:00+00,4,646.105869693912,25076.9791324478,0,4
467,455.8,3,2023/03/06 05:00:00+00,4,413.27917543788,8995.80939168154,0,4
468,415.1,3,2023/03/06 05:00:00+00,4,480.690324100288,14590.0968357967,0,4
469,463.6,3,2023/03/06 05:00:00+00,4,752.283816487209,17423.6369025905,3218,4
470,466.6,3,2023/03/06 05:00:00+00,4,297.356590968292,6524.44448710081,0,4
471,475.1,3,2023/03/06 05:00:00+00,4,410.219773989809,12942.1603069167,0,4
472,503.1,3,2023/03/06 05:00:00+00,4,598.569078505175,26062.084674825,3266,4
473,434.1,3,2023/03/06 05:00:00+00,4,605.257458080857,16022.2870943451,0,4
474,474.2,3,2023/03/06 05:00:00+00,4,199.175173022188,2823.09316670796,0,4
475,480.2,3,2023/03/06 05:00:00+00,4,259.012244967867,4368.77064257377,0,4
476,475.9,3,2023/03/06 05:00:00+00,4,401.808428796009,9232.49086913521,0,4
477,332.8,3,2023/03/06 05:00:00+00,4,708.194091612387,26319.9145625391,0,4
478,481.1,3,2023/03/06 05:00:00+00,4,636.601479344212,12439.5579792721,0,4
479,415.4,3,2023/03/06 05:00:00+00,4,809.544980104941,40368.2400901194,0,4
480,481.5,3,2023/03/06 05:00:00+00,4,522.694207049814,6727.34474730071,0,4
481,489.1,3,2023/03/06 05:00:00+00,4,650.161766235706,24016.663484034,0,4
482,377.9,3,2023/03/06 05:00:00+00,4,252.745716822337,4496.05865156688,0,4
483,485.2,3,2023/03/06 05:00:00+00,4,1815.86886472052,139562.143265826,0,4
484,402.8,3,2023/03/06 05:00:00+00,4,205.693434345608,2875.13708329423,0,4
485,462.3,3,2023/03/06 05:00:00+00,4,305.174500603639,6257.31739603726,0,4
486,413.4,3,2023/03/06 05:00:00+00,4,276.524186081662,5091.27747753025,0,4
487,436.5,3,2023/03/06 05:00:00+00,4,517.421561230653,18358.2197267622,0,4
488,491.4,3,2023/03/06 05:00:00+00,4,854.48535196367,33437.1750185627,0,4
489,493.4,3,2023/03/06 05:00:00+00,4,1394.95891430227,51725.4310609952,0,4
490,486.5,3,2023/03/06 05:00:00+00,4,948.284920007319,44544.9200237477,0,4
491,492.1,3,2023/03/06 05:00:00+00,4,762.795692025826,35591.1032478821,0,4
492,493.7,3,2023/03/06 05:00:00+00,4,645.762578123529,30097.6067250297,3186,4
493,373.2,3,2023/03/06 05:00:00+00,4,285.154942142878,5555.1350581688,0,4
494,397.1,3,2023/03/06 05:00:00+00,4,217.411194592058,3214.8680221237,0,4
495,443.8,3,2023/03/06 05:00:00+00,4,140.40092002748,1287.0608290335,0,4
496,424.1,3,2023/03/06 05:00:00+00,4,935.97852492687,35454.5397044535,0,4
497,493.5,3,2023/03/06 05:00:00+00,4,248.987653718593,4408.0969134701,0,4
498,514.4,3,2023/03/06 05:00:00+00,4,317.602477508283,6265.46714980396,0,4
499,363.9,3,2023/03/06 05:00:00+00,4,1043.68538827757,49012.0361223964,0,4
500,383.2,3,2023/03/06 05:00:00+00,4,234.711900208373,3260.50599600098,0,4
501,512.5,3,2023/03/06 05:00:00+00,4,394.305309376017,10015.1071989908,0,4
502,429.4,3,2023/03/06 05:00:00+00,4,542.504440516687,18610.7835248797,0,4
503,365.8,3,2023/03/06 05:00:00+00,4,407.961911916871,12387.3041470939,0,4
504,486.5,3,2023/03/06 05:00:00+00,4,218.717243285041,2666.60810285168,0,4
505,354.1,3,2023/03/06 05:00:00+00,4,206.179646153898,2150.59482357465,0,4
506,484.3,3,2023/03/06 05:00:00+00,4,541.140421174995,20323.7259209996,0,4
507,444.6,3,2023/03/06 05:00:00+00,4,537.845587635426,12460.7290959488,0,4
508,427.4,3,2023/03/06 05:00:00+00,4,417.62887337165,10664.4232125204,0,4
509,430.3,3,2023/03/06 05:00:00+00,4,499.89188581072,17255.7003083795,0,4
510,508.8,3,2023/03/06 05:00:00+00,4,121.793450265175,852.849041696571,0,4
511,361.7,3,2023/03/06 05:00:00+00,4,1195.44695891515,43415.6846138977,0,4
512,391.5,3,2023/03/06 05:00:00+00,4,585.724866429971,22396.8327096076,0,4
513,500.6,3,2023/03/06 05:00:00+00,4,498.843094257608,17785.6119058247,3209,4
514,467.4,3,2023/03/06 05:00:00+00,4,620.018230662912,16409.1787906622,0,4
515,467.7,3,2023/03/06 05:00:00+00,4,768.232619968173,31414.6814489612,0,4
516,496.1,3,2023/03/06 05:00:00+00,4,400.562303910276,10287.1854127572,0,4
517,308.2,3,2023/03/06 05:00:00+00,4,554.353433450171,22491.3499192933,0,4
518,487.2,3,2023/03/06 05:00:00+00,4,768.564699179493,35139.7392001794,703,4
519,441.1,3,2023/03/06 05:00:00+00,4,438.10227896196,12118.3962389067,0,4
520,484.4,3,2023/03/06 05:00:00+00,4,360.206178182375,8918.85102332147,0,4
521,470.1,3,2023/03/06 05:00:00+00,4,647.368573012464,25232.7663306553,731,4
522,457.9,3,2023/03/06 05:00:00+00,4,778.229342527698,33896.3833766302,0,4
523,351.3,3,2023/03/06 05:00:00+00,4,1296.35199820028,108919.233922657,0,4
524,351.8,3,2023/03/06 05:00:00+00,4,739.326933093623,36308.2374589894,0,4
525,431.1,3,2023/03/06 05:00:00+00,4,261.206370817384,4627.74750029147,420,4
526,475.4,3,2023/03/06 05:00:00+00,4,145.400891468164,1581.78383045733,0,4
527,413.5,3,2023/03/06 05:00:00+00,4,510.161943347757,14582.5855892347,0,4
528,476.6,3,2023/03/06 05:00:00+00,4,92.1540087917535,613.83174719352,0,4
529,476.5,3,2023/03/06 05:00:00+00,4,99.4055299555477,742.355463950018,0,4
530,428.7,3,2023/03/06 05:00:00+00,4,277.551359742971,3493.43432676259,0,4
531,426.1,3,2023/03/06 05:00:00+00,4,124.493568627372,851.102973548269,0,4
532,448.9,3,2023/03/06 05:00:00+00,4,645.217332871127,29903.6052488029,422,4
533,472.1,3,2023/03/06 05:00:00+00,4,3141.00250982497,227651.421766897,0,4
534,496.5,3,2023/03/06 05:00:00+00,4,445.598674198007,13768.9460015423,0,4
535,446.8,3,2023/03/06 05:00:00+00,4,558.180805162405,16765.4358837429,0,4
536,477.4,3,2023/03/06 05:00:00+00,4,747.811963512899,36613.1793776436,0,4
537,495.7,3,2023/03/06 05:00:00+00,4,726.44209154963,19626.9746249893,706,4
538,442.4,3,2023/03/06 05:00:00+00,4,514.870069933158,16149.1922981585,0,4
539,484.7,3,2023/03/06 05:00:00+00,4,180.407862650054,2394.14804991267,424,4
540,504.4,3,2023/03/06 05:00:00+00,4,1603.12244458246,147534.855840832,0,4
541,452.8,3,2023/03/06 05:00:00+00,4,652.046271589056,24396.7040600673,0,4
542,0,3,2023/03/06 05:00:00+00,1,5726.54249271511,32654.0226160802,0,1
543,0,3,2023/03/06 05:00:00+00,1,3980.59507401647,87761.5657644234,0,1
544,0,3,2023/03/06 05:00:00+00,1,4711.28892894286,107011.000329396,0,1
545,0,3,2023/03/06 05:00:00+00,7,236.276091945884,4289.70003472537,0,7
546,0,3,2023/03/06 05:00:00+00,7,207.889812137847,2898.44756397976,0,7
547,0,3,2023/03/06 05:00:00+00,7,442.90652582175,12290.624597402,0,7
548,0,3,2023/03/06 05:00:00+00,7,753.300411446776,31388.588785173,0,7
549,0,3,2023/03/06 05:00:00+00,7,318.007531616085,5904.65647067655,0,7
550,0,3,2023/03/06 05:00:00+00,7,472.17619856297,10065.7917156807,0,7
551,0,3,2023/03/06 05:00:00+00,7,127.880427502259,1270.64480266764,0,7
552,0,3,2023/03/06 05:00:00+00,7,321.995259284449,8043.16935827822,0,7
553,0,3,2023/03/06 05:00:00+00,7,233.297991235321,4093.20866536663,0,7
554,0,3,2023/03/06 05:00:00+00,7,386.388036551675,9462.44373326287,0,7
555,0,3,2023/03/06 05:00:00+00,11,1505.6663671869,98440.2176882219,0,11
556,0,3,2023/03/06 05:00:00+00,11,315.886342641966,4203.36380265689,0,11
557,0,3,2023/03/06 05:00:00+00,11,2061.26861439526,68003.1413940679,0,11
558,0,3,2023/03/06 05:00:00+00,11,2185.52868568763,83364.7890608892,0,11
559,0,3,2023/03/06 05:00:00+00,11,2818.34842699579,147026.857843915,0,11
560,0,3,2023/03/06 05:00:00+00,11,332.358931467554,6337.69513302223,0,11
561,318.8,3,2023/03/06 05:00:00+00,4,268.112121636186,5364.92181098435,0,4
562,331.5,3,2023/03/06 05:00:00+00,4,145.259385905178,1641.99420977213,0,4
563,327.3,3,2023/03/06 05:00:00+00,4,403.769278675013,10319.2240001162,3849,4
564,348.5,3,2023/03/06 05:00:00+00,4,438.564718337222,7479.28048881072,0,4
565,330.6,3,2023/03/06 05:00:00+00,4,282.676143525291,5978.70638721544,0,4
566,351.1,3,2023/03/06 05:00:00+00,4,358.525552388032,7238.36306787392,0,4
567,336.5,3,2023/03/06 05:00:00+00,4,173.783927925828,2339.58972775516,0,4
568,323.1,3,2023/03/06 05:00:00+00,4,1147.26778910596,80716.4051692802,0,4
569,427.5,3,2023/03/06 05:00:00+00,4,772.30213228546,35811.6888016622,0,4
570,516.3,3,2023/03/06 05:00:00+00,4,497.667945905494,16403.2269054593,0,4
571,432.1,3,2023/03/06 05:00:00+00,4,806.77946808419,37493.2262521889,0,4
572,448.8,3,2023/03/06 05:00:00+00,4,165.981892265136,1859.14769995454,0,4
573,244.4,3,2023/03/06 05:00:00+00,4,511.596927543547,16460.897316663,1828,4
574,344.8,3,2023/03/06 05:00:00+00,4,456.705479952779,13411.1259778806,0,4
575,347.8,3,2023/03/06 05:00:00+00,4,468.589485581437,14345.8100045189,0,4
576,347.1,3,2023/03/06 05:00:00+00,4,595.009190162276,21362.3879576611,0,4
577,351.1,3,2023/03/06 05:00:00+00,4,412.667524336443,13166.8823901685,0,4
578,322.7,3,2023/03/06 05:00:00+00,4,728.439995631815,37604.3751748477,0,4
579,534.9,3,2023/03/06 05:00:00+00,4,646.805353747662,24374.1231871126,0,4
580,233.6,3,2023/03/06 05:00:00+00,4,2400.33495037402,132955.107721457,0,4
581,295.3,3,2023/03/06 05:00:00+00,4,1568.52592758772,72457.0367832974,0,4
582,252.5,3,2023/03/06 05:00:00+00,4,1429.4079347225,66956.7516852794,0,4
583,292.9,3,2023/03/06 05:00:00+00,4,533.61990767283,21098.1023405652,0,4
584,251.4,3,2023/03/06 05:00:00+00,4,503.164152545863,17608.8879970227,0,4
585,288.1,3,2023/03/06 05:00:00+00,4,657.077269822522,26639.3850356444,0,4
586,290.8,3,2023/03/06 05:00:00+00,4,234.921018956886,3618.94572901799,0,4
587,261.5,3,2023/03/06 05:00:00+00,4,137.668317140121,1447.47606386647,0,4
588,277.7,3,2023/03/06 05:00:00+00,4,171.501847013483,1056.99698744889,0,4
589,278.3,3,2023/03/06 05:00:00+00,4,158.87955970393,1157.88424301072,0,4
590,279.7,3,2023/03/06 05:00:00+00,4,203.669913332406,2355.43403054832,0,4
591,280.6,3,2023/03/06 05:00:00+00,4,127.016879322603,1116.22022201553,0,4
592,280.7,3,2023/03/06 05:00:00+00,4,221.894690953859,2589.76349154703,0,4
593,280.6,3,2023/03/06 05:00:00+00,4,154.810589111283,1441.07250294449,0,4
594,280.6,3,2023/03/06 05:00:00+00,4,147.794566772918,1210.50764160117,0,4
595,448.3,3,2023/03/06 05:00:00+00,4,1013.81411837047,54323.4755001487,0,4
596,391.5,3,2023/03/06 05:00:00+00,4,1411.94630201592,78810.2456397449,0,4
597,313.1,3,2023/03/06 05:00:00+00,4,1134.17980024293,70419.774669836,0,4
598,351.5,3,2023/03/06 05:00:00+00,4,2297.16305208599,286786.15173372,0,4
599,317.6,3,2023/03/06 05:00:00+00,4,479.007361433,16238.9624209007,0,4
600,363.1,3,2023/03/06 05:00:00+00,4,197.899168654783,2859.5178776143,0,4
601,330.8,3,2023/03/06 05:00:00+00,4,385.297612562532,5500.65416806161,0,4
602,336.7,3,2023/03/06 05:00:00+00,4,211.431730265674,3135.97205442377,0,4
603,290.4,3,2023/03/06 05:00:00+00,4,1358.4192474175,83700.2534803101,0,4
