OBJECTID,EY_PLA_ID,EMISSIONSYEAR,CPL_SHORT_NAME,EMISSION_VALUE,PLA_ICIS_ID,PLA_NAME,PLA_REG_NUM,CPL_POLLUTANT_NAME
11220,37874,2024,SO2,0.0101038,VA0000005117300112,Seaver-Brown Funeral Home Inc.,11368,Sulfur Dioxide
11221,37874,2024,CO,0.0043302,VA0000005117300112,Seaver-Brown Funeral Home Inc.,11368,Carbon Monoxide
11222,37874,2024,PM 10,0.0057736,VA0000005117300112,Seaver-Brown Funeral Home Inc.,11368,Particulate Matter 10
11223,37875,2024,TCA,0.025,VA0000005113900031,Battle Creek Landfill,81380,"Methyl chloroform (1,1,1-Trichloroethane)"
11224,37875,2024,MC,0.46,VA0000005113900031,Battle Creek Landfill,81380,Methylene chloride (Dichloromethane)
11225,37875,2024,PERC,0.24,VA0000005113900031,Battle Creek Landfill,81380,Tetrachloroethylene (Perchloroethylene)
11226,37875,2024,VOC,3.83,VA0000005113900031,Battle Creek Landfill,81380,Volatile Organic Compounds
11227,37875,2024,TNMOC,9.82,VA0000005113900031,Battle Creek Landfill,81380,Total Non-methane Org Cmpds
11228,37875,2024,TRS,0.79,VA0000005113900031,Battle Creek Landfill,81380,Total reduced sulfur
11229,37875,2024,CO,1.5,VA0000005113900031,Battle Creek Landfill,81380,Carbon Monoxide
11230,37875,2024,PM 10,10.69,VA0000005113900031,Battle Creek Landfill,81380,Particulate Matter 10
11231,37875,2024,PM 2.5,1.65,VA0000005113900031,Battle Creek Landfill,81380,Particulate Matter 2.5
11232,37877,2024,NOX,0.9867,VA0000005106100068,Potomac Consolidated Tracon (FAA),41047,Nitrogen Oxide
11233,37877,2024,VOC,0.028875,VA0000005106100068,Potomac Consolidated Tracon (FAA),41047,Volatile Organic Compounds
11234,37877,2024,SO2,0.166375,VA0000005106100068,Potomac Consolidated Tracon (FAA),41047,Sulfur Dioxide
11235,37877,2024,CO,0.22605,VA0000005106100068,Potomac Consolidated Tracon (FAA),41047,Carbon Monoxide
11236,37877,2024,PM 10,0.028875,VA0000005106100068,Potomac Consolidated Tracon (FAA),41047,Particulate Matter 10
11237,37903,2024,MTBTN,1.814,VA0000005119100181,Paramont Mfg LLC,11370,Methyl isobutyl ketone (Hexone)
11238,37903,2024,MTMRY,2.524,VA0000005119100181,Paramont Mfg LLC,11370,Methylmethacrylate
11239,37903,2024,TOLU,2.72,VA0000005119100181,Paramont Mfg LLC,11370,Toluene
11240,37903,2024,XYLS,1.25,VA0000005119100181,Paramont Mfg LLC,11370,Xylenes (isomers and mixtures)
11241,37903,2024,VOC,88.627,VA0000005119100181,Paramont Mfg LLC,11370,Volatile Organic Compounds
11242,37903,2024,NIC,0,VA0000005119100181,Paramont Mfg LLC,11370,Nickel Cmpds
11243,37903,2024,SBC,9e-05,VA0000005119100181,Paramont Mfg LLC,11370,Antimony Cmpds
11244,37903,2024,PM 10,0.09,VA0000005119100181,Paramont Mfg LLC,11370,Particulate Matter 10
11245,37903,2024,EBENZ,0.313,VA0000005119100181,Paramont Mfg LLC,11370,Ethylbenzene
11246,37903,2024,6MCYN,4.55e-05,VA0000005119100181,Paramont Mfg LLC,11370,Hexamethylene diisocyanate
11247,37903,2024,MTHOL,0,VA0000005119100181,Paramont Mfg LLC,11370,Methanol
11248,37905,2024,PM,0,VA0000005155000240,Chesapeake Yachts,61536,Particulate Matter
11249,37905,2024,VOC,0,VA0000005155000240,Chesapeake Yachts,61536,Volatile Organic Compounds
11250,37905,2024,PM 10,0,VA0000005155000240,Chesapeake Yachts,61536,Particulate Matter 10
11251,37905,2024,PM 2.5,0,VA0000005155000240,Chesapeake Yachts,61536,Particulate Matter 2.5
11252,37910,2024,NOX,1.5215,VA0000005108900127,NILIT USA,31046,Nitrogen Oxide
11253,37910,2024,PM,0.115634,VA0000005108900127,NILIT USA,31046,Particulate Matter
11254,37910,2024,VOC,1.6836825,VA0000005108900127,NILIT USA,31046,Volatile Organic Compounds
11255,37910,2024,NH3,0.048688,VA0000005108900127,NILIT USA,31046,Ammonia
11256,37910,2024,SO2,0.009129,VA0000005108900127,NILIT USA,31046,Sulfur Dioxide
11257,37910,2024,CO,1.27806,VA0000005108900127,NILIT USA,31046,Carbon Monoxide
11258,37910,2024,PB,7.6075e-06,VA0000005108900127,NILIT USA,31046,Lead
11259,37910,2024,PM 10,0.115634,VA0000005108900127,NILIT USA,31046,Particulate Matter 10
11260,37910,2024,PM 2.5,0.115634,VA0000005108900127,NILIT USA,31046,Particulate Matter 2.5
11261,37912,2024,NOX,116.81,VA0000005100700011,INGENCO - Amelia,31047,Nitrogen Oxide
11262,37912,2024,PM,11.68,VA0000005100700011,INGENCO - Amelia,31047,Particulate Matter
11263,37912,2024,VOC,6.34,VA0000005100700011,INGENCO - Amelia,31047,Volatile Organic Compounds
11264,37912,2024,HAP,1.294,VA0000005100700011,INGENCO - Amelia,31047,Hazardous Air Pollutant
11265,37912,2024,SO2,7.33,VA0000005100700011,INGENCO - Amelia,31047,Sulfur Dioxide
11266,37912,2024,CO,193.29,VA0000005100700011,INGENCO - Amelia,31047,Carbon Monoxide
11267,37912,2024,PM 10,11.56,VA0000005100700011,INGENCO - Amelia,31047,Particulate Matter 10
11268,37912,2024,PM 2.5,11.56,VA0000005100700011,INGENCO - Amelia,31047,Particulate Matter 2.5
11269,37916,2024,MTETN,0.02438436,VA0000005177000253,Mario Industries Inc,21380,Methyl ethyl ketone (2-Butanone)
11270,37916,2024,MTBTN,0.003236445,VA0000005177000253,Mario Industries Inc,21380,Methyl isobutyl ketone (Hexone)
11271,37916,2024,TOLU,0.05652649,VA0000005177000253,Mario Industries Inc,21380,Toluene
11272,37916,2024,XYLS,0.027318725,VA0000005177000253,Mario Industries Inc,21380,Xylenes (isomers and mixtures)
11273,37916,2024,PM,0.002101554,VA0000005177000253,Mario Industries Inc,21380,Particulate Matter
11274,37916,2024,VOC,0.4762462,VA0000005177000253,Mario Industries Inc,21380,Volatile Organic Compounds
11275,37916,2024,DEHP,0.00288463,VA0000005177000253,Mario Industries Inc,21380,Bis(2-ethylhexyl)phthalate (DEHP)
11276,37916,2024,GLYET,0.010049175,VA0000005177000253,Mario Industries Inc,21380,Glycol Ethers
11277,37916,2024,PM 10,0.002101554,VA0000005177000253,Mario Industries Inc,21380,Particulate Matter 10
11278,37916,2024,PM 2.5,0.002101554,VA0000005177000253,Mario Industries Inc,21380,Particulate Matter 2.5
11279,37916,2024,EBENZ,0.0011368,VA0000005177000253,Mario Industries Inc,21380,Ethylbenzene
11280,37916,2024,MTHOL,0.004682195,VA0000005177000253,Mario Industries Inc,21380,Methanol
11281,37920,2024,NOX,2.69,VA0000005181000117,INGENCO Wholesale Power LLC - Virginia Beach Landfill II,61423,Nitrogen Oxide
11282,37920,2024,VOC,0.26,VA0000005181000117,INGENCO Wholesale Power LLC - Virginia Beach Landfill II,61423,Volatile Organic Compounds
11283,37920,2024,SO2,0.22,VA0000005181000117,INGENCO Wholesale Power LLC - Virginia Beach Landfill II,61423,Sulfur Dioxide
11284,37920,2024,CO,6.88,VA0000005181000117,INGENCO Wholesale Power LLC - Virginia Beach Landfill II,61423,Carbon Monoxide
11285,37920,2024,PM 10,0.4,VA0000005181000117,INGENCO Wholesale Power LLC - Virginia Beach Landfill II,61423,Particulate Matter 10
11286,37920,2024,PM 2.5,0.4,VA0000005181000117,INGENCO Wholesale Power LLC - Virginia Beach Landfill II,61423,Particulate Matter 2.5
11287,37923,2024,VOC,0.672,VA0000005168000212,Maysteel Porters LLC,21550,Volatile Organic Compounds
11288,37924,2024,NOX,0.786466,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Nitrogen Oxide
11289,37924,2024,MC,0.14,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Methylene chloride (Dichloromethane)
11290,37924,2024,TOLU,1.15,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Toluene
11291,37924,2024,XYLS,0.86,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Xylenes (isomers and mixtures)
11292,37924,2024,VOC,2.957057,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Volatile Organic Compounds
11293,37924,2024,TNMOC,7.53,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Total Non-methane Org Cmpds
11294,37924,2024,H2S,0.73,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Hydrogen Sulfide
11295,37924,2024,SO2,0.177485,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Sulfur Dioxide
11296,37924,2024,TRS,0.73,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Total reduced sulfur
11297,37924,2024,CO,4.26425,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Carbon Monoxide
11298,37924,2024,PM 10,0.195925,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Particulate Matter 10
11299,37924,2024,PM 2.5,0.195925,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Particulate Matter 2.5
11300,37924,2024,HCL,0.043795,VA0000005168000204,Concord Turnpike Regional Landfill,31048,Hydrochloric acid (hydrogen chloride [gas only])
11301,37929,2024,NOX,0,VA0000005116700084,Russell County Industrial Development Authority,11373,Nitrogen Oxide
11302,37929,2024,PM,0,VA0000005116700084,Russell County Industrial Development Authority,11373,Particulate Matter
11303,37929,2024,CO,0,VA0000005116700084,Russell County Industrial Development Authority,11373,Carbon Monoxide
11304,37929,2024,PM 10,0.004375,VA0000005116700084,Russell County Industrial Development Authority,11373,Particulate Matter 10
11305,37931,2024,PM,3.90984,VA0000005108700550,Metromont Corporation - Richmond Plant,51917,Particulate Matter
11306,37931,2024,PM 10,1.104216,VA0000005108700550,Metromont Corporation - Richmond Plant,51917,Particulate Matter 10
11307,37931,2024,PM 2.5,0.928716,VA0000005108700550,Metromont Corporation - Richmond Plant,51917,Particulate Matter 2.5
11308,37934,2024,NOX,0.985846,VA0000005104700042,US Army-Warrenton Training Center Station D,40901,Nitrogen Oxide
11309,37934,2024,VOC,0.026497,VA0000005104700042,US Army-Warrenton Training Center Station D,40901,Volatile Organic Compounds
11310,37934,2024,SO2,2.514e-06,VA0000005104700042,US Army-Warrenton Training Center Station D,40901,Sulfur Dioxide
11311,37934,2024,CO,0.149025,VA0000005104700042,US Army-Warrenton Training Center Station D,40901,Carbon Monoxide
11312,37934,2024,PM 10,0.039405,VA0000005104700042,US Army-Warrenton Training Center Station D,40901,Particulate Matter 10
11313,37934,2024,PM 2.5,0.039405,VA0000005104700042,US Army-Warrenton Training Center Station D,40901,Particulate Matter 2.5
11314,37939,2024,NOX,4.1547,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Nitrogen Oxide
11315,37939,2024,PM,0.119605,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Particulate Matter
11316,37939,2024,VOC,0.11331,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Volatile Organic Compounds
11317,37939,2024,SO2,0.560255,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Sulfur Dioxide
11318,37939,2024,CO,0.11331,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Carbon Monoxide
11319,37939,2024,PM 10,0.119605,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Particulate Matter 10
11320,37939,2024,PM 2.5,0.119605,VA0000005108931050,Boxley Materials Company -Fieldale Port Pump,31050,Particulate Matter 2.5
11321,37941,2024,VOC,19.9168,VA0000005104100421,Supastrip Inc,51919,Volatile Organic Compounds
11322,37945,2024,NOX,0.042525,VA0000005112100093,McCoy Funeral Home,21381,Nitrogen Oxide
11323,37945,2024,PM,0.099225,VA0000005112100093,McCoy Funeral Home,21381,Particulate Matter
11324,37945,2024,VOC,0.042525,VA0000005112100093,McCoy Funeral Home,21381,Volatile Organic Compounds
11325,37945,2024,SO2,0.0354375,VA0000005112100093,McCoy Funeral Home,21381,Sulfur Dioxide
11326,37945,2024,CO,0.014175,VA0000005112100093,McCoy Funeral Home,21381,Carbon Monoxide
11327,37945,2024,PM 10,0.099225,VA0000005112100093,McCoy Funeral Home,21381,Particulate Matter 10
11328,37945,2024,PM 2.5,0.099225,VA0000005112100093,McCoy Funeral Home,21381,Particulate Matter 2.5
11329,37946,2024,NOX,0.1176,VA0000005105111375,Range Resources Pine Mtn Inc-Nancy Station 1,11375,Nitrogen Oxide
11330,37946,2024,VOC,0.0357,VA0000005105111375,Range Resources Pine Mtn Inc-Nancy Station 1,11375,Volatile Organic Compounds
11331,37946,2024,CO,0.0651,VA0000005105111375,Range Resources Pine Mtn Inc-Nancy Station 1,11375,Carbon Monoxide
11332,37946,2024,FORM,0.01785,VA0000005105111375,Range Resources Pine Mtn Inc-Nancy Station 1,11375,Formaldehyde
11333,37949,2024,NOX,0.036385,VA0000005105111377,Range Resources Pine Mtn Inc-Ramsey Ridge,11377,Nitrogen Oxide
11334,37949,2024,VOC,0.01121,VA0000005105111377,Range Resources Pine Mtn Inc-Ramsey Ridge,11377,Volatile Organic Compounds
11335,37949,2024,CO,0.050445,VA0000005105111377,Range Resources Pine Mtn Inc-Ramsey Ridge,11377,Carbon Monoxide
11336,37949,2024,FORM,0.006441,VA0000005105111377,Range Resources Pine Mtn Inc-Ramsey Ridge,11377,Formaldehyde
11337,37982,2024,TOLU,57.63,VA0000005104100418,Mylar Specialty Films - Spruance,51924,Toluene
11338,37982,2024,VOC,191.3,VA0000005104100418,Mylar Specialty Films - Spruance,51924,Volatile Organic Compounds
11339,37995,2024,NOX,10.46497,VA0000005115300812,Digital Realty - Porpoise Ventures LLC (VA4),73180,Nitrogen Oxide
11340,37995,2024,VOC,0.3951975,VA0000005115300812,Digital Realty - Porpoise Ventures LLC (VA4),73180,Volatile Organic Compounds
11341,37995,2024,SO2,0.324542,VA0000005115300812,Digital Realty - Porpoise Ventures LLC (VA4),73180,Sulfur Dioxide
11342,37995,2024,CO,1.378014,VA0000005115300812,Digital Realty - Porpoise Ventures LLC (VA4),73180,Carbon Monoxide
11343,37995,2024,PM 10,0.302601,VA0000005115300812,Digital Realty - Porpoise Ventures LLC (VA4),73180,Particulate Matter 10
11344,37997,2024,NOX,4.053748,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Nitrogen Oxide
11345,37997,2024,PM,0.757928579,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Particulate Matter
11346,37997,2024,VOC,6.702467406,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Volatile Organic Compounds
11347,37997,2024,SO2,0.4745832,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Sulfur Dioxide
11348,37997,2024,CO,18.76869894,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Carbon Monoxide
11349,37997,2024,PB,0.0008627726,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Lead
11350,37997,2024,PM 10,1.20610763,VA0000005171000280,Virginia Paving Company Norfolk Plant,61426,Particulate Matter 10
11351,37999,2024,NOX,3.0056,VA0000005162000056,Franklin City - Pretlow Power Plant,61419,Nitrogen Oxide
11352,37999,2024,PM,0.093432,VA0000005162000056,Franklin City - Pretlow Power Plant,61419,Particulate Matter
11353,37999,2024,VOC,0.08432,VA0000005162000056,Franklin City - Pretlow Power Plant,61419,Volatile Organic Compounds
11354,37999,2024,SO2,0.0014484,VA0000005162000056,Franklin City - Pretlow Power Plant,61419,Sulfur Dioxide
11355,37999,2024,CO,0.7956,VA0000005162000056,Franklin City - Pretlow Power Plant,61419,Carbon Monoxide
11356,37999,2024,PM 10,0.093432,VA0000005162000056,Franklin City - Pretlow Power Plant,61419,Particulate Matter 10
11357,38009,2024,NOX,0.5117665,VA0000005105901004,Verizon Business - 8500 Tyco Road,73728,Nitrogen Oxide
11358,38009,2024,VOC,0.010312,VA0000005105901004,Verizon Business - 8500 Tyco Road,73728,Volatile Organic Compounds
11359,38009,2024,SO2,0.0002765,VA0000005105901004,Verizon Business - 8500 Tyco Road,73728,Sulfur Dioxide
11360,38009,2024,CO,0.0713035,VA0000005105901004,Verizon Business - 8500 Tyco Road,73728,Carbon Monoxide
11361,38009,2024,PM 10,0.022628,VA0000005105901004,Verizon Business - 8500 Tyco Road,73728,Particulate Matter 10
11362,38011,2024,NOX,0.362026,VA0000005105901005,MCI WorldCom (RSAVVA) - Emergency Generator,73729,Nitrogen Oxide
11363,38011,2024,VOC,0.0013965,VA0000005105901005,MCI WorldCom (RSAVVA) - Emergency Generator,73729,Volatile Organic Compounds
11364,38011,2024,SO2,0.0001729,VA0000005105901005,MCI WorldCom (RSAVVA) - Emergency Generator,73729,Sulfur Dioxide
11365,38011,2024,CO,0.0484785,VA0000005105901005,MCI WorldCom (RSAVVA) - Emergency Generator,73729,Carbon Monoxide
11366,38011,2024,PM 10,0.02647365,VA0000005105901005,MCI WorldCom (RSAVVA) - Emergency Generator,73729,Particulate Matter 10
11367,38014,2024,NOX,0.0906,VA0000005116900060,"Tempur Production USA, Inc.",11379,Nitrogen Oxide
11368,38014,2024,MDI,0.0092066536,VA0000005116900060,"Tempur Production USA, Inc.",11379,"4,4-Methylenediphenyl diisocyanate (MDI)"
11369,38014,2024,TLCYN,0.0092066536,VA0000005116900060,"Tempur Production USA, Inc.",11379,"2,4-Toluene diisocyanate"
11370,38014,2024,PM,0.006375,VA0000005116900060,"Tempur Production USA, Inc.",11379,Particulate Matter
11371,38014,2024,VOC,3.5749480118,VA0000005116900060,"Tempur Production USA, Inc.",11379,Volatile Organic Compounds
11372,38014,2024,SO2,0.005955,VA0000005116900060,"Tempur Production USA, Inc.",11379,Sulfur Dioxide
11373,38014,2024,CO,0.0195,VA0000005116900060,"Tempur Production USA, Inc.",11379,Carbon Monoxide
11374,38014,2024,PM 10,0.006375,VA0000005116900060,"Tempur Production USA, Inc.",11379,Particulate Matter 10
11375,38025,2024,NOX,4.6,VA0000005100161411,Old Dominion Electric Cooperative - Onancock Generation Station,61411,Nitrogen Oxide
11376,38025,2024,VOC,0.08,VA0000005100161411,Old Dominion Electric Cooperative - Onancock Generation Station,61411,Volatile Organic Compounds
11377,38025,2024,SO2,0.0027636,VA0000005100161411,Old Dominion Electric Cooperative - Onancock Generation Station,61411,Sulfur Dioxide
11378,38025,2024,CO,0.0336,VA0000005100161411,Old Dominion Electric Cooperative - Onancock Generation Station,61411,Carbon Monoxide
11379,38025,2024,PM 10,0.0376,VA0000005100161411,Old Dominion Electric Cooperative - Onancock Generation Station,61411,Particulate Matter 10
11380,38027,2024,NOX,5.03125,VA0000005100161413,Old Dominion Electric Cooperative - Perdue Generation Station,61413,Nitrogen Oxide
11381,38027,2024,VOC,0.0875,VA0000005100161413,Old Dominion Electric Cooperative - Perdue Generation Station,61413,Volatile Organic Compounds
11382,38027,2024,SO2,0.0030226875,VA0000005100161413,Old Dominion Electric Cooperative - Perdue Generation Station,61413,Sulfur Dioxide
11383,38027,2024,CO,0.1225,VA0000005100161413,Old Dominion Electric Cooperative - Perdue Generation Station,61413,Carbon Monoxide
11384,38027,2024,PM 10,0.041125,VA0000005100161413,Old Dominion Electric Cooperative - Perdue Generation Station,61413,Particulate Matter 10
11385,38029,2024,NOX,4.85875,VA0000005100161415,Old Dominion Electric Cooperative - Belle Haven Generation Station,61415,Nitrogen Oxide
11386,38029,2024,VOC,0.0845,VA0000005100161415,Old Dominion Electric Cooperative - Belle Haven Generation Station,61415,Volatile Organic Compounds
11387,38029,2024,SO2,0.0029190525,VA0000005100161415,Old Dominion Electric Cooperative - Belle Haven Generation Station,61415,Sulfur Dioxide
11388,38029,2024,CO,0.03549,VA0000005100161415,Old Dominion Electric Cooperative - Belle Haven Generation Station,61415,Carbon Monoxide
11389,38029,2024,PM 10,0.039715,VA0000005100161415,Old Dominion Electric Cooperative - Belle Haven Generation Station,61415,Particulate Matter 10
11390,38034,2024,NOX,12.5925,VA0000005117561417,Old Dominion Electric Cooperative - Nottoway Generation Station,61417,Nitrogen Oxide
11391,38034,2024,PM,0.1095,VA0000005117561417,Old Dominion Electric Cooperative - Nottoway Generation Station,61417,Particulate Matter
11392,38034,2024,VOC,0.219,VA0000005117561417,Old Dominion Electric Cooperative - Nottoway Generation Station,61417,Volatile Organic Compounds
